code,pref,city,prefKana,cityKana,status,changeDate,newCode,newName,newNameKana,changeReason
03485,岩手県,普代村,いわてけん,ふだいむら,,,03485,,,
03486,岩手県,新里村,いわてけん,にいさとむら,欠番,2005-06-06,03202,宮古市,みやこし,合併後は宮古市
03487,岩手県,川井村,いわてけん,かわいむら,欠番,2010-01-01,03202,宮古市,みやこし,合併後は宮古市
03501,岩手県,軽米町,いわてけん,かるまいまち,,,03501,,,
03502,岩手県,種市町,いわてけん,たねいちまち,欠番,2006-01-01,03507,洋野町,ひろのちょう,合併後は洋野町
03503,岩手県,野田村,いわてけん,のだむら,,,03503,,,
03504,岩手県,山形村,いわてけん,やまがたむら,欠番,2006-03-06,03207,久慈市,くじし,合併後は久慈市
03505,岩手県,大野村,いわてけん,おおのむら,欠番,2006-01-01,03507,洋野町,ひろのちょう,合併後は洋野町
03506,岩手県,九戸村,いわてけん,くのへむら,,,03506,,,
03507,岩手県,洋野町,いわてけん,ひろのちょう,,,03507,,,
03521,岩手県,浄法寺町,いわてけん,じょうぼうじまち,欠番,2006-01-01,03213,二戸市,にのへし,合併後は二戸市
03524,岩手県,一戸町,いわてけん,いちのへまち,,,03524,,,
04000,宮城県,,みやぎけん,,,,04000,,,
04100,宮城県,仙台市,みやぎけん,せんだいし,,,04100,,,
04101,宮城県,仙台市青葉区,みやぎけん,せんだいしあおばく,,,04101,,,
04102,宮城県,仙台市宮城野区,みやぎけん,せんだいしみやぎのく,,,04102,,,
04103,宮城県,仙台市若林区,みやぎけん,せんだいしわかばやしく,,,04103,,,
04104,宮城県,仙台市太白区,みやぎけん,せんだいしたいはくく,,,04104,,,
04105,宮城県,仙台市泉区,みやぎけん,せんだいしいずみく,,,04105,,,
04202,宮城県,石巻市,みやぎけん,いしのまきし,,,04202,,,
04203,宮城県,塩竈市,みやぎけん,しおがまし,,,04203,,,
04204,宮城県,古川市,みやぎけん,ふるかわし,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04205,宮城県,気仙沼市,みやぎけん,けせんぬまし,,,04205,,,
04206,宮城県,白石市,みやぎけん,しろいしし,,,04206,,,
04207,宮城県,名取市,みやぎけん,なとりし,,,04207,,,
04208,宮城県,角田市,みやぎけん,かくだし,,,04208,,,
04209,宮城県,多賀城市,みやぎけん,たがじょうし,,,04209,,,
04211,宮城県,岩沼市,みやぎけん,いわぬまし,,,04211,,,
04212,宮城県,登米市,みやぎけん,とめし,,,04212,,,
04213,宮城県,栗原市,みやぎけん,くりはらし,,,04213,,,
04214,宮城県,東松島市,みやぎけん,ひがしまつしまし,,,04214,,,
04215,宮城県,大崎市,みやぎけん,おおさきし,,,04215,,,
04216,宮城県,富谷市,みやぎけん,とみやし,,,04216,,,
04301,宮城県,蔵王町,みやぎけん,ざおうまち,,,04301,,,
04302,宮城県,七ヶ宿町,みやぎけん,しちかしゅくまち,,,04302,,,
04321,宮城県,大河原町,みやぎけん,おおがわらまち,,,04321,,,
04322,宮城県,村田町,みやぎけん,むらたまち,,,04322,,,
04323,宮城県,柴田町,みやぎけん,しばたまち,,,04323,,,
04324,宮城県,川崎町,みやぎけん,かわさきまち,,,04324,,,
04341,宮城県,丸森町,みやぎけん,まるもりまち,,,04341,,,
04361,宮城県,亘理町,みやぎけん,わたりちょう,,,04361,,,
04362,宮城県,山元町,みやぎけん,やまもとちょう,,,04362,,,
04401,宮城県,松島町,みやぎけん,まつしままち,,,04401,,,
04404,宮城県,七ヶ浜町,みやぎけん,しちがはままち,,,04404,,,
04406,宮城県,利府町,みやぎけん,りふちょう,,,04406,,,
04421,宮城県,大和町,みやぎけん,たいわちょう,,,04421,,,
04422,宮城県,大郷町,みやぎけん,おおさとちょう,,,04422,,,
04423,宮城県,富谷町,みやぎけん,とみやまち,欠番,,04216,富谷市,とみやし,市制施行
04424,宮城県,大衡村,みやぎけん,おおひらむら,,,04424,,,
04444,宮城県,色麻町,みやぎけん,しかまちょう,,,04444,,,
04445,宮城県,加美町,みやぎけん,かみまち,,,04445,,,
04461,宮城県,松山町,みやぎけん,まつやままち,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04462,宮城県,三本木町,みやぎけん,さんぼんぎちょう,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04463,宮城県,鹿島台町,みやぎけん,かしまだいまち,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04481,宮城県,岩出山町,みやぎけん,いわでやままち,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04482,宮城県,鳴子町,みやぎけん,なるこちょう,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04501,宮城県,涌谷町,みやぎけん,わくやちょう,,,04501,,,
04502,宮城県,田尻町,みやぎけん,たじりちょう,欠番,2006-03-31,04215,大崎市,おおさきし,合併後は大崎市
04503,宮城県,小牛田町,みやぎけん,こごたちょう,欠番,2006-01-01,04505,美里町,みさとまち,合併後は美里町
04504,宮城県,南郷町,みやぎけん,なんごうちょう,欠番,2006-01-01,04505,美里町,みさとまち,合併後は美里町
04505,宮城県,美里町,みやぎけん,みさとまち,,,04505,,,
04521,宮城県,築館町,みやぎけん,つきだてちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04522,宮城県,若柳町,みやぎけん,わかやなぎちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04523,宮城県,栗駒町,みやぎけん,くりこままち,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04524,宮城県,高清水町,みやぎけん,たかしみずまち,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04525,宮城県,一迫町,みやぎけん,いちはさまちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04526,宮城県,瀬峰町,みやぎけん,せみねちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04527,宮城県,鶯沢町,みやぎけん,うぐいすざわちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04528,宮城県,金成町,みやぎけん,かんなりちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04529,宮城県,志波姫町,みやぎけん,しわひめちょう,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04530,宮城県,花山村,みやぎけん,はなやまむら,欠番,2005-04-01,04213,栗原市,くりはらし,合併後は栗原市
04541,宮城県,迫町,みやぎけん,はさまちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04542,宮城県,登米町,みやぎけん,とよままち,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04543,宮城県,東和町,みやぎけん,とうわちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04544,宮城県,中田町,みやぎけん,なかだちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04545,宮城県,豊里町,みやぎけん,とよさとちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04546,宮城県,米山町,みやぎけん,よねやまちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04547,宮城県,石越町,みやぎけん,いしこしまち,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04548,宮城県,南方町,みやぎけん,みなみかたまち,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04561,宮城県,河北町,みやぎけん,かほくちょう,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04562,宮城県,矢本町,みやぎけん,やもとちょう,欠番,2005-04-01,04214,東松島市,ひがしまつしまし,合併後は東松島市
04563,宮城県,雄勝町,みやぎけん,おがつちょう,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04564,宮城県,河南町,みやぎけん,かなんちょう,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04565,宮城県,桃生町,みやぎけん,ものうちょう,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04566,宮城県,鳴瀬町,みやぎけん,なるせちょう,欠番,2005-04-01,04214,東松島市,ひがしまつしまし,合併後は東松島市
04567,宮城県,北上町,みやぎけん,きたかみまち,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04581,宮城県,女川町,みやぎけん,おながわちょう,,,04581,,,
04582,宮城県,牡鹿町,みやぎけん,おしかちょう,欠番,2005-04-01,04202,石巻市,いしのまきし,合併後は石巻市
04601,宮城県,志津川町,みやぎけん,しづがわちょう,欠番,2005-10-01,04606,南三陸町,みなみさんりくちょう,合併後は南三陸町
04602,宮城県,津山町,みやぎけん,つやまちょう,欠番,2005-04-01,04212,登米市,とめし,合併後は登米市
04603,宮城県,本吉町,みやぎけん,もとよしちょう,欠番,2009-09-01,04205,気仙沼市,けせんぬまし,合併後は気仙沼市
04604,宮城県,唐桑町,みやぎけん,からくわちょう,欠番,2006-03-31,04205,気仙沼市,けせんぬまし,合併後は気仙沼市
04605,宮城県,歌津町,みやぎけん,うたつちょう,欠番,2005-10-01,04606,南三陸町,みなみさんりくちょう,合併後は南三陸町
04606,宮城県,南三陸町,みやぎけん,みなみさんりくちょう,,,04606,,,
05000,秋田県,,あきたけん,,,,05000,,,
05201,秋田県,秋田市,あきたけん,あきたし,,,05201,,,
05202,秋田県,能代市,あきたけん,のしろし,,,05202,,,
05203,秋田県,横手市,あきたけん,よこてし,,,05203,,,
05204,秋田県,大館市,あきたけん,おおだてし,,,05204,,,
05206,秋田県,男鹿市,あきたけん,おがし,,,05206,,,
05207,秋田県,湯沢市,あきたけん,ゆざわし,,,05207,,,
05209,秋田県,鹿角市,あきたけん,かづのし,,,05209,,,
05210,秋田県,由利本荘市,あきたけん,ゆりほんじょうし,,,05210,,,
05211,秋田県,潟上市,あきたけん,かたがみし,,,05211,,,
05212,秋田県,大仙市,あきたけん,だいせんし,,,05212,,,
05213,秋田県,北秋田市,あきたけん,きたあきたし,,,05213,,,
05214,秋田県,にかほ市,あきたけん,にかほし,,,05214,,,
05215,秋田県,仙北市,あきたけん,せんぼくし,,,05215,,,
05303,秋田県,小坂町,あきたけん,こさかまち,,,05303,,,
05322,秋田県,比内町,あきたけん,ひないまち,欠番,2005-06-20,05204,大館市,おおだてし,合併後は大館市
05325,秋田県,田代町,あきたけん,たしろまち,欠番,2005-06-20,05204,大館市,おおだてし,合併後は大館市
05327,秋田県,上小阿仁村,あきたけん,かみこあにむら,,,05327,,,
05341,秋田県,琴丘町,あきたけん,ことおかまち,欠番,2006-03-20,05348,三種町,みたねちょう,合併後は三種町
05342,秋田県,二ツ井町,あきたけん,ふたついまち,欠番,2006-03-21,05202,能代市,のしろし,合併後は能代市
05343,秋田県,八森町,あきたけん,はちもりまち,欠番,2006-03-27,05349,八峰町,はっぽうちょう,合併後は八峰町
05344,秋田県,山本町,あきたけん,やまもとまち,欠番,2006-03-20,05348,三種町,みたねちょう,合併後は三種町
05345,秋田県,八竜町,あきたけん,はちりゅうまち,欠番,2006-03-20,05348,三種町,みたねちょう,合併後は三種町
05346,秋田県,藤里町,あきたけん,ふじさとまち,,,05346,,,
05347,秋田県,峰浜村,あきたけん,みねはまむら,欠番,2006-03-27,05349,八峰町,はっぽうちょう,合併後は八峰町
05348,秋田県,三種町,あきたけん,みたねちょう,,,05348,,,
05349,秋田県,八峰町,あきたけん,はっぽうちょう,,,05349,,,
05361,秋田県,五城目町,あきたけん,ごじょうめまち,,,05361,,,
05363,秋田県,八郎潟町,あきたけん,はちろうがたまち,,,05363,,,
05366,秋田県,井川町,あきたけん,いかわまち,,,05366,,,
05368,秋田県,大潟村,あきたけん,おおがたむら,,,05368,,,
05401,秋田県,仁賀保町,あきたけん,にかほまち,欠番,2005-10-01,05214,にかほ市,にかほし,合併後はにかほ市
05402,秋田県,金浦町,あきたけん,このうらまち,欠番,2005-10-01,05214,にかほ市,にかほし,合併後はにかほ市
05403,秋田県,象潟町,あきたけん,きさかたまち,欠番,2005-10-01,05214,にかほ市,にかほし,合併後はにかほ市
05423,秋田県,角館町,あきたけん,かくのだてまち,欠番,2005-09-20,05215,仙北市,せんぼくし,合併後は仙北市
05426,秋田県,田沢湖町,あきたけん,たざわこまち,欠番,2005-09-20,05215,仙北市,せんぼくし,合併後は仙北市
05430,秋田県,西木村,あきたけん,にしきむら,欠番,2005-09-20,05215,仙北市,せんぼくし,合併後は仙北市
05434,秋田県,美郷町,あきたけん,みさとちょう,,,05434,,,
05441,秋田県,増田町,あきたけん,ますだまち,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05442,秋田県,平鹿町,あきたけん,ひらかまち,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05443,秋田県,雄物川町,あきたけん,おものがわまち,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05444,秋田県,大森町,あきたけん,おおもりまち,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05445,秋田県,十文字町,あきたけん,じゅうもんじまち,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05446,秋田県,山内村,あきたけん,さんないむら,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05447,秋田県,大雄村,あきたけん,たいゆうむら,欠番,2005-10-01,05203,横手市,よこてし,合併後は横手市
05463,秋田県,羽後町,あきたけん,うごまち,,,05463,,,
05464,秋田県,東成瀬村,あきたけん,ひがしなるせむら,,,05464,,,
